"","Symbol","Description","Biotypes","Average"
"8365","CCL3","C-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:10627]","protein_coding",24
"8366","REX1BD","required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]","protein_coding",23.875
"8367","TRMT11","tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080]","protein_coding",23.875
"8368","MAN1C1","mannosidase alpha class 1C member 1 [Source:HGNC Symbol;Acc:HGNC:19080]","protein_coding",23.875
"8369","GALNT5","polypeptide N-acetylgalactosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4127]","protein_coding",23.875
"8370","TMEM8B","transmembrane protein 8B [Source:HGNC Symbol;Acc:HGNC:21427]","protein_coding",23.875
"8371","HAUS2","HAUS augmin like complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25530]","protein_coding",23.875
"8372","SIRT3","sirtuin 3 [Source:HGNC Symbol;Acc:HGNC:14931]","protein_coding",23.875
"8373","ZDHHC23","zinc finger DHHC-type palmitoyltransferase 23 [Source:HGNC Symbol;Acc:HGNC:28654]","protein_coding",23.875
"8374","FPR3","formyl peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:3828]","protein_coding",23.875
"8375","RINL","Ras and Rab interactor like [Source:HGNC Symbol;Acc:HGNC:24795]","protein_coding",23.875
"8376","GPATCH3","G-patch domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25720]","protein_coding",23.875
"8377","HMGB3P9","high mobility group box 3 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:39301]","processed_pseudogene",23.875
"8378","","general transcription factor IIi (GTF2I) pseudogene","transcribed_unprocessed_pseudogene",23.875
"8379","CDKL1","cyclin dependent kinase like 1 [Source:HGNC Symbol;Acc:HGNC:1781]","protein_coding",23.75
"8380","FANCE","FA complementation group E [Source:HGNC Symbol;Acc:HGNC:3586]","protein_coding",23.75
"8381","USP45","ubiquitin specific peptidase 45 [Source:HGNC Symbol;Acc:HGNC:20080]","protein_coding",23.75
"8382","DOK4","docking protein 4 [Source:HGNC Symbol;Acc:HGNC:19868]","protein_coding",23.75
"8383","HS3ST3B1","heparan sulfate-glucosamine 3-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198]","protein_coding",23.75
"8384","RBM48","RNA binding motif protein 48 [Source:HGNC Symbol;Acc:HGNC:21785]","protein_coding",23.75
"8385","TNNI2","troponin I2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11946]","protein_coding",23.75
"8386","ZSWIM4","zinc finger SWIM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:25704]","protein_coding",23.75
"8387","PTPN13","protein tyrosine phosphatase non-receptor type 13 [Source:HGNC Symbol;Acc:HGNC:9646]","protein_coding",23.75
"8388","ZNF202","zinc finger protein 202 [Source:HGNC Symbol;Acc:HGNC:12994]","protein_coding",23.75
"8389","ZSCAN21","zinc finger and SCAN domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13104]","protein_coding",23.75
"8390","KICS2","KICSTOR subunit 2 [Source:HGNC Symbol;Acc:HGNC:26517]","protein_coding",23.75
"8391","PFAS","phosphoribosylformylglycinamidine synthase [Source:HGNC Symbol;Acc:HGNC:8863]","protein_coding",23.75
"8392","MAFG","MAF bZIP transcription factor G [Source:HGNC Symbol;Acc:HGNC:6781]","protein_coding",23.75
"8393","SPDYC","speedy/RINGO cell cycle regulator family member C [Source:HGNC Symbol;Acc:HGNC:32681]","protein_coding",23.75
"8394","LINC00115","long intergenic non-protein coding RNA 115 [Source:HGNC Symbol;Acc:HGNC:26211]","lncRNA",23.75
"8395","RBBP4P1","RBBP4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42368]","processed_pseudogene",23.75
"8396","NAGS","N-acetylglutamate synthase [Source:HGNC Symbol;Acc:HGNC:17996]","protein_coding",23.625
"8397","PIP4P1","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:19299]","protein_coding",23.625
"8398","ZIK1","zinc finger protein interacting with K protein 1 [Source:HGNC Symbol;Acc:HGNC:33104]","protein_coding",23.625
"8399","FZD2","frizzled class receptor 2 [Source:HGNC Symbol;Acc:HGNC:4040]","protein_coding",23.625
"8400","C1orf122","chromosome 1 open reading frame 122 [Source:HGNC Symbol;Acc:HGNC:24789]","protein_coding",23.625
"8401","SEPTIN7P6","septin 7 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:38042]","processed_pseudogene",23.625
"8402","RFXAP","regulatory factor X associated protein [Source:HGNC Symbol;Acc:HGNC:9988]","protein_coding",23.5
"8403","TGFB1I1","transforming growth factor beta 1 induced transcript 1 [Source:HGNC Symbol;Acc:HGNC:11767]","protein_coding",23.5
"8404","INPP5E","inositol polyphosphate-5-phosphatase E [Source:HGNC Symbol;Acc:HGNC:21474]","protein_coding",23.5
"8405","MKS1","MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121]","protein_coding",23.375
"8406","ACOT7","acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]","protein_coding",23.375
"8407","VTI1B","vesicle transport through interaction with t-SNAREs 1B [Source:HGNC Symbol;Acc:HGNC:17793]","protein_coding",23.375
"8408","MYOM1","myomesin 1 [Source:HGNC Symbol;Acc:HGNC:7613]","protein_coding",23.375
"8409","SLC15A2","solute carrier family 15 member 2 [Source:HGNC Symbol;Acc:HGNC:10921]","protein_coding",23.375
"8410","MSS51","MSS51 mitochondrial translational activator [Source:HGNC Symbol;Acc:HGNC:21000]","protein_coding",23.375
"8411","CTU2","cytosolic thiouridylase subunit 2 [Source:HGNC Symbol;Acc:HGNC:28005]","protein_coding",23.375
"8412","TTC30A","tetratricopeptide repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:25853]","protein_coding",23.375
"8413","MPND","MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934]","protein_coding",23.25
"8414","MKRN2","makorin ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:7113]","protein_coding",23.25
"8415","KRBA1","KRAB-A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22228]","protein_coding",23.25
"8416","CFAP70","cilia and flagella associated protein 70 [Source:HGNC Symbol;Acc:HGNC:30726]","protein_coding",23.25
"8417","COA7","cytochrome c oxidase assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:25716]","protein_coding",23.25
"8418","DDI1","DNA damage inducible 1 homolog 1 [Source:HGNC Symbol;Acc:HGNC:18961]","protein_coding",23.25
"8419","PDE2A","phosphodiesterase 2A [Source:HGNC Symbol;Acc:HGNC:8777]","protein_coding",23.25
"8420","TNFRSF10A-DT","TNFRSF10A divergent transcript [Source:HGNC Symbol;Acc:HGNC:52647]","lncRNA",23.25
"8421","PPIAP11","peptidylprolyl isomerase A pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:9263]","processed_pseudogene",23.25
"8422","DDX11","DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]","protein_coding",23.125
"8423","RNF215","ring finger protein 215 [Source:HGNC Symbol;Acc:HGNC:33434]","protein_coding",23.125
"8424","RIC3","RIC3 acetylcholine receptor chaperone [Source:HGNC Symbol;Acc:HGNC:30338]","protein_coding",23.125
"8425","MRPL52","mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]","protein_coding",23.125
"8426","CCDC106","coiled-coil domain containing 106 [Source:HGNC Symbol;Acc:HGNC:30181]","protein_coding",23.125
"8427","GRAMD1C","GRAM domain containing 1C [Source:HGNC Symbol;Acc:HGNC:25252]","protein_coding",23.125
"8428","EMID1","EMI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18036]","protein_coding",23.125
"8429","UAP1L1","UDP-N-acetylglucosamine pyrophosphorylase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28082]","protein_coding",23.125
"8430","ZNF347","zinc finger protein 347 [Source:HGNC Symbol;Acc:HGNC:16447]","protein_coding",23.125
"8431","PPIAP22","peptidylprolyl isomerase A pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:17236]","processed_pseudogene",23.125
"8432","RPL29P12","ribosomal protein L29 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:36608]","processed_pseudogene",23.125
"8433","JADE2","jade family PHD finger 2 [Source:HGNC Symbol;Acc:HGNC:22984]","protein_coding",23
"8434","ADCK1","aarF domain containing kinase 1 [Source:HGNC Symbol;Acc:HGNC:19038]","protein_coding",23
"8435","MAP3K4","mitogen-activated protein kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6856]","protein_coding",23
"8436","FBXL19","F-box and leucine rich repeat protein 19 [Source:HGNC Symbol;Acc:HGNC:25300]","protein_coding",23
"8437","NEDD9","neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]","protein_coding",23
"8438","","chromosome X open reading frame 56 (CXorf56) pseudogene","processed_pseudogene",23
"8439","POLI","DNA polymerase iota [Source:HGNC Symbol;Acc:HGNC:9182]","protein_coding",22.875
"8440","BNIP1","BCL2 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:1082]","protein_coding",22.875
"8441","TMEM86A","transmembrane protein 86A [Source:HGNC Symbol;Acc:HGNC:26890]","protein_coding",22.875
"8442","C16orf87","chromosome 16 open reading frame 87 [Source:HGNC Symbol;Acc:HGNC:33754]","protein_coding",22.875
"8443","ADAL","adenosine deaminase like [Source:HGNC Symbol;Acc:HGNC:31853]","protein_coding",22.875
"8444","RUSC2","RUN and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23625]","protein_coding",22.875
"8445","ZNF616","zinc finger protein 616 [Source:HGNC Symbol;Acc:HGNC:28062]","protein_coding",22.875
"8446","CCDC163","coiled-coil domain containing 163 [Source:HGNC Symbol;Acc:HGNC:27003]","protein_coding",22.875
"8447","PDGFB","platelet derived growth factor subunit B [Source:HGNC Symbol;Acc:HGNC:8800]","protein_coding",22.75
"8448","ZNF436","zinc finger protein 436 [Source:HGNC Symbol;Acc:HGNC:20814]","protein_coding",22.75
"8449","CCDC59","coiled-coil domain containing 59 [Source:HGNC Symbol;Acc:HGNC:25005]","protein_coding",22.75
"8450","SPIRE1","spire type actin nucleation factor 1 [Source:HGNC Symbol;Acc:HGNC:30622]","protein_coding",22.75
"8451","GMPPB","GDP-mannose pyrophosphorylase B [Source:HGNC Symbol;Acc:HGNC:22932]","protein_coding",22.75
"8452","ZNF565","zinc finger protein 565 [Source:HGNC Symbol;Acc:HGNC:26726]","protein_coding",22.75
"8453","SLC22A5","solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]","protein_coding",22.75
"8454","POU5F1B","POU class 5 homeobox 1B [Source:HGNC Symbol;Acc:HGNC:9223]","protein_coding",22.75
"8455","DNAJC9","DnaJ heat shock protein family (Hsp40) member C9 [Source:HGNC Symbol;Acc:HGNC:19123]","protein_coding",22.75
"8456","LINC00622","long intergenic non-protein coding RNA 622 [Source:HGNC Symbol;Acc:HGNC:44251]","lncRNA",22.75
"8457","MIF4GD-DT","MIF4GD divergent transcript [Source:HGNC Symbol;Acc:HGNC:55335]","lncRNA",22.75
"8458","HOOK2","hook microtubule tethering protein 2 [Source:HGNC Symbol;Acc:HGNC:19885]","protein_coding",22.625
"8459","KBTBD8","kelch repeat and BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:30691]","protein_coding",22.625
"8460","SGSM1","small G protein signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:29410]","protein_coding",22.625
"8461","OR2T33","olfactory receptor family 2 subfamily T member 33 [Source:HGNC Symbol;Acc:HGNC:31255]","protein_coding",22.625
"8462","COA4","cytochrome c oxidase assembly factor 4 homolog [Source:HGNC Symbol;Acc:HGNC:24604]","protein_coding",22.625
"8463","MMP17","matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]","protein_coding",22.625
"8464","OCEL1","occludin/ELL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26221]","protein_coding",22.5
"8465","CPED1","cadherin like and PC-esterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26159]","protein_coding",22.5
"8466","PHTF1","putative homeodomain transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8939]","protein_coding",22.5
"8467","RAB9A","RAB9A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9792]","protein_coding",22.5
"8468","MYBPC3","myosin binding protein C3 [Source:HGNC Symbol;Acc:HGNC:7551]","protein_coding",22.5
"8469","HAAO","3-hydroxyanthranilate 3,4-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4796]","protein_coding",22.5
"8470","SAP30","Sin3A associated protein 30 [Source:HGNC Symbol;Acc:HGNC:10532]","protein_coding",22.5
"8471","ZNF518A","zinc finger protein 518A [Source:HGNC Symbol;Acc:HGNC:29009]","protein_coding",22.5
"8472","GAL3ST4","galactose-3-O-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:24145]","protein_coding",22.5
"8473","LYPD2","LY6/PLAUR domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25215]","protein_coding",22.5
"8474","TRIM40","tripartite motif containing 40 [Source:HGNC Symbol;Acc:HGNC:18736]","protein_coding",22.5
"8475","TAS2R46","taste 2 receptor member 46 [Source:HGNC Symbol;Acc:HGNC:18877]","protein_coding",22.5
"8476","CPOX","coproporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:2321]","protein_coding",22.375
"8477","LOXL2","lysyl oxidase like 2 [Source:HGNC Symbol;Acc:HGNC:6666]","protein_coding",22.375
"8478","DPH6","diphthamine biosynthesis 6 [Source:HGNC Symbol;Acc:HGNC:30543]","protein_coding",22.375
"8479","RAB33A","RAB33A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9773]","protein_coding",22.375
"8480","SHISAL2A","shisa like 2A [Source:HGNC Symbol;Acc:HGNC:28757]","protein_coding",22.375
"8481","DDR1","discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]","protein_coding",22.375
"8482","CFAP45","cilia and flagella associated protein 45 [Source:HGNC Symbol;Acc:HGNC:17229]","protein_coding",22.375
"8483","ZNF350","zinc finger protein 350 [Source:HGNC Symbol;Acc:HGNC:16656]","protein_coding",22.375
"8484","TWNK","twinkle mtDNA helicase [Source:HGNC Symbol;Acc:HGNC:1160]","protein_coding",22.25
"8485","SLC31A2","solute carrier family 31 member 2 [Source:HGNC Symbol;Acc:HGNC:11017]","protein_coding",22.25
"8486","CENPO","centromere protein O [Source:HGNC Symbol;Acc:HGNC:28152]","protein_coding",22.25
"8487","KIF20B","kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]","protein_coding",22.25
"8488","ZNF326","zinc finger protein 326 [Source:HGNC Symbol;Acc:HGNC:14104]","protein_coding",22.25
"8489","TBC1D2B","TBC1 domain family member 2B [Source:HGNC Symbol;Acc:HGNC:29183]","protein_coding",22.25
"8490","PLIN4","perilipin 4 [Source:HGNC Symbol;Acc:HGNC:29393]","protein_coding",22.25
"8491","OR10AD1","olfactory receptor family 10 subfamily AD member 1 [Source:HGNC Symbol;Acc:HGNC:14819]","protein_coding",22.25
"8492","ENDOV","endonuclease V [Source:HGNC Symbol;Acc:HGNC:26640]","protein_coding",22.25
"8493","MIGA1","mitoguardin 1 [Source:HGNC Symbol;Acc:HGNC:24741]","protein_coding",22.25
"8494","SNAI3","snail family transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:18411]","protein_coding",22.25
"8495","ATAD3A","ATPase family AAA domain containing 3A [Source:HGNC Symbol;Acc:HGNC:25567]","protein_coding",22.25
"8496","PTTG3P","pituitary tumor-transforming 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:13422]","processed_pseudogene",22.25
"8497","SMC3P1","SMC3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54642]","processed_pseudogene",22.25
"8498","TSPY26P","testis specific protein Y-linked 26, pseudogene [Source:HGNC Symbol;Acc:HGNC:16256]","transcribed_processed_pseudogene",22.25
"8499","","novel pseudogene","transcribed_unprocessed_pseudogene",22.25
"8500","CRY1","cryptochrome circadian regulator 1 [Source:HGNC Symbol;Acc:HGNC:2384]","protein_coding",22.125
"8501","SMPD3","sphingomyelin phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:14240]","protein_coding",22.125
"8502","FZD3","frizzled class receptor 3 [Source:HGNC Symbol;Acc:HGNC:4041]","protein_coding",22.125
"8503","GCNT2","glucosaminyl (N-acetyl) transferase 2 (I blood group) [Source:HGNC Symbol;Acc:HGNC:4204]","protein_coding",22.125
"8504","SLC26A8","solute carrier family 26 member 8 [Source:HGNC Symbol;Acc:HGNC:14468]","protein_coding",22.125
"8505","SGK1","serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:HGNC:10810]","protein_coding",22.125
"8506","GORAB","golgin, RAB6 interacting [Source:HGNC Symbol;Acc:HGNC:25676]","protein_coding",22.125
"8507","TSTD2","thiosulfate sulfurtransferase like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30087]","protein_coding",22.125
"8508","CFDP1","craniofacial development protein 1 [Source:HGNC Symbol;Acc:HGNC:1873]","protein_coding",22.125
"8509","CARNMT1","carnosine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23435]","protein_coding",22.125
"8510","ZDHHC21","zinc finger DHHC-type palmitoyltransferase 21 [Source:HGNC Symbol;Acc:HGNC:20750]","protein_coding",22.125
"8511","YBEY","ybeY metalloendoribonuclease [Source:HGNC Symbol;Acc:HGNC:1299]","protein_coding",22.125
"8512","C22orf46","chromosome 22 putative open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:26294]","transcribed_unitary_pseudogene",22.125
"8513","ZNF74","zinc finger protein 74 [Source:HGNC Symbol;Acc:HGNC:13144]","protein_coding",22.125
"8514","LINC00671","long intergenic non-protein coding RNA 671 [Source:HGNC Symbol;Acc:HGNC:44339]","lncRNA",22.125
"8515","PLEKHA3P1","pleckstrin homology domain containing A3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19648]","processed_pseudogene",22.125
"8516","TMEM176A","transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]","protein_coding",22
"8517","TBC1D19","TBC1 domain family member 19 [Source:HGNC Symbol;Acc:HGNC:25624]","protein_coding",22
"8518","GMDS","GDP-mannose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:4369]","protein_coding",22
"8519","CKS2","CDC28 protein kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:2000]","protein_coding",22
"8520","GTPBP3","GTP binding protein 3, mitochondrial [Source:HGNC Symbol;Acc:HGNC:14880]","protein_coding",22
"8521","LRP3","LDL receptor related protein 3 [Source:HGNC Symbol;Acc:HGNC:6695]","protein_coding",22
"8522","ZNF132","zinc finger protein 132 [Source:HGNC Symbol;Acc:HGNC:12916]","protein_coding",22
"8523","C4orf33","chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:27025]","protein_coding",22
"8524","CLCN5","chloride voltage-gated channel 5 [Source:HGNC Symbol;Acc:HGNC:2023]","protein_coding",22
"8525","TLE1","TLE family member 1, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11837]","protein_coding",22
"8526","SNORA2B","small nucleolar RNA, H/ACA box 2B [Source:HGNC Symbol;Acc:HGNC:32585]","snoRNA",22
"8527","SEMA3C","semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]","protein_coding",21.875
"8528","SLC38A7","solute carrier family 38 member 7 [Source:HGNC Symbol;Acc:HGNC:25582]","protein_coding",21.875
"8529","SAYSD1","SAYSVFN motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21025]","protein_coding",21.875
"8530","TFAP2E","transcription factor AP-2 epsilon [Source:HGNC Symbol;Acc:HGNC:30774]","protein_coding",21.875
"8531","NPR2","natriuretic peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:7944]","protein_coding",21.875
"8532","ZNF83","zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158]","protein_coding",21.875
"8533","LTA","lymphotoxin alpha [Source:HGNC Symbol;Acc:HGNC:6709]","protein_coding",21.875
"8534","ACSM3","acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]","protein_coding",21.75
"8535","CASP8","caspase 8 [Source:HGNC Symbol;Acc:HGNC:1509]","protein_coding",21.75
"8536","SC5D","sterol-C5-desaturase [Source:HGNC Symbol;Acc:HGNC:10547]","protein_coding",21.75
"8537","ARMC2","armadillo repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:23045]","protein_coding",21.75
"8538","HDHD3","haloacid dehalogenase like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28171]","protein_coding",21.75
"8539","RBBP6","RB binding protein 6, ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:9889]","protein_coding",21.75
"8540","MRPL17","mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]","protein_coding",21.75
"8541","PACS2","phosphofurin acidic cluster sorting protein 2 [Source:HGNC Symbol;Acc:HGNC:23794]","protein_coding",21.75
"8542","SPACA6","sperm acrosome associated 6 [Source:HGNC Symbol;Acc:HGNC:27113]","protein_coding",21.75
"8543","FAM120AOS","family with sequence similarity 120A opposite strand [Source:HGNC Symbol;Acc:HGNC:23389]","protein_coding",21.75
"8544","ATP5MGL","ATP synthase membrane subunit g like [Source:HGNC Symbol;Acc:HGNC:13213]","protein_coding",21.75
"8545","MRPL45","mitochondrial ribosomal protein L45 [Source:HGNC Symbol;Acc:HGNC:16651]","protein_coding",21.75
"8546","BCL9","BCL9 transcription coactivator [Source:HGNC Symbol;Acc:HGNC:1008]","protein_coding",21.625
"8547","CPA3","carboxypeptidase A3 [Source:HGNC Symbol;Acc:HGNC:2298]","protein_coding",21.625
"8548","RNF19A","ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]","protein_coding",21.5
"8549","TRIP13","thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]","protein_coding",21.5
"8550","CLCN4","chloride voltage-gated channel 4 [Source:HGNC Symbol;Acc:HGNC:2022]","protein_coding",21.5
"8551","COL9A3","collagen type IX alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2219]","protein_coding",21.5
"8552","CNTNAP1","contactin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:8011]","protein_coding",21.5
"8553","DDIAS","DNA damage induced apoptosis suppressor [Source:HGNC Symbol;Acc:HGNC:26351]","protein_coding",21.5
"8554","OAZ2","ornithine decarboxylase antizyme 2 [Source:HGNC Symbol;Acc:HGNC:8096]","protein_coding",21.5
"8555","ACADSB","acyl-CoA dehydrogenase short/branched chain [Source:HGNC Symbol;Acc:HGNC:91]","protein_coding",21.5
"8556","","novel transcript","lncRNA",21.5
"8557","TASP1","taspase 1 [Source:HGNC Symbol;Acc:HGNC:15859]","protein_coding",21.375
"8558","COCH","cochlin [Source:HGNC Symbol;Acc:HGNC:2180]","protein_coding",21.375
"8559","KPTN","kaptin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:6404]","protein_coding",21.375
"8560","CHPF","chondroitin polymerizing factor [Source:HGNC Symbol;Acc:HGNC:24291]","protein_coding",21.375
"8561","LARGE1","LARGE xylosyl- and glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:6511]","protein_coding",21.375
"8562","NBPF20","NBPF member 20 [Source:HGNC Symbol;Acc:HGNC:32000]","protein_coding",21.375
"8563","MT1E","metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]","protein_coding",21.375
"8564","CD177","CD177 molecule [Source:HGNC Symbol;Acc:HGNC:30072]","protein_coding",21.375
"8565","FAM157A","family with sequence similarity 157 member A [Source:HGNC Symbol;Acc:HGNC:34079]","transcribed_unprocessed_pseudogene",21.375
"8566","STYK1","serine/threonine/tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18889]","protein_coding",21.25
"8567","NTN4","netrin 4 [Source:HGNC Symbol;Acc:HGNC:13658]","protein_coding",21.25
"8568","CASZ1","castor zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:26002]","protein_coding",21.25
"8569","WDCP","WD repeat and coiled coil containing [Source:HGNC Symbol;Acc:HGNC:26157]","protein_coding",21.25
"8570","H3-3A","H3.3 histone A [Source:HGNC Symbol;Acc:HGNC:4764]","protein_coding",21.25
"8571","SDC2","syndecan 2 [Source:HGNC Symbol;Acc:HGNC:10659]","protein_coding",21.25
"8572","SLC24A3","solute carrier family 24 member 3 [Source:HGNC Symbol;Acc:HGNC:10977]","protein_coding",21.25
"8573","NEMP2","nuclear envelope integral membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:33700]","protein_coding",21.25
"8574","KIR2DS4","killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6336]","polymorphic_pseudogene",21.25
"8575","RPS3AP6","RPS3A pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:18630]","processed_pseudogene",21.25
"8576","NCKAP1","NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666]","protein_coding",21.125
"8577","LRRC42","leucine rich repeat containing 42 [Source:HGNC Symbol;Acc:HGNC:28792]","protein_coding",21.125
"8578","NONO","non-POU domain containing octamer binding [Source:HGNC Symbol;Acc:HGNC:7871]","protein_coding",21.125
"8579","DPY19L4","dpy-19 like 4 [Source:HGNC Symbol;Acc:HGNC:27829]","protein_coding",21.125
"8580","ABCG1","ATP binding cassette subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:73]","protein_coding",21.125
"8581","SGCB","sarcoglycan beta [Source:HGNC Symbol;Acc:HGNC:10806]","protein_coding",21.125
"8582","CNTROB","centrobin, centriole duplication and spindle assembly protein [Source:HGNC Symbol;Acc:HGNC:29616]","protein_coding",21.125
"8583","ZNF248","zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041]","protein_coding",21.125
"8584","SRRM5","serine/arginine repetitive matrix 5 [Source:HGNC Symbol;Acc:HGNC:37248]","protein_coding",21.125
"8585","CASTOR3","CASTOR family member 3 [Source:HGNC Symbol;Acc:HGNC:29954]","transcribed_unprocessed_pseudogene",21.125
"8586","CENPN","centromere protein N [Source:HGNC Symbol;Acc:HGNC:30873]","protein_coding",21
"8587","CENPX","centromere protein X [Source:HGNC Symbol;Acc:HGNC:11422]","protein_coding",21
"8588","SETD4","SET domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1258]","protein_coding",21
"8589","","ribosomal protein L35A (RPL35A) pseudogene","unprocessed_pseudogene",21
"8590","","chromosome 10 open reading frame 57 (C10orf57) pseudogene","transcribed_processed_pseudogene",21
"8591","H2AC4","H2A clustered histone 4 [Source:HGNC Symbol;Acc:HGNC:4734]","protein_coding",21
"8592","ZC2HC1A","zinc finger C2HC-type containing 1A [Source:HGNC Symbol;Acc:HGNC:24277]","protein_coding",20.875
"8593","DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2 [Source:HGNC Symbol;Acc:HGNC:3093]","protein_coding",20.875
"8594","APOOL","apolipoprotein O like [Source:HGNC Symbol;Acc:HGNC:24009]","protein_coding",20.875
"8595","MAD2L1","mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763]","protein_coding",20.875
"8596","GFI1B","growth factor independent 1B transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4238]","protein_coding",20.875
"8597","CADM1","cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951]","protein_coding",20.875
