"","Symbol","Description","Biotypes","Average"
"8725","SIPA1","signal-induced proliferation-associated 1 [Source:HGNC Symbol;Acc:HGNC:10885]","protein_coding",824.25
"8726","ERV3-1","endogenous retrovirus group 3 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:3454]","protein_coding",26.375
"8727","SRA1","steroid receptor RNA activator 1 [Source:HGNC Symbol;Acc:HGNC:11281]","protein_coding",139.75
"8728","DNAJC9","DnaJ heat shock protein family (Hsp40) member C9 [Source:HGNC Symbol;Acc:HGNC:19123]","protein_coding",26.75
"8729","C8orf82","chromosome 8 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:33826]","protein_coding",41.875
"8730","","ribosomal protein L29 (RPL29) pseudogene","processed_pseudogene",13.375
"8731","VDAC1","voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]","protein_coding",151.5
"8732","ZBTB9","zinc finger and BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28323]","protein_coding",69.25
"8733","TMX2","thioredoxin related transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:30739]","protein_coding",335.625
"8734","NDUFS3","NADH:ubiquinone oxidoreductase core subunit S3 [Source:HGNC Symbol;Acc:HGNC:7710]","protein_coding",389.125
"8735","LEPROT","leptin receptor overlapping transcript [Source:HGNC Symbol;Acc:HGNC:29477]","protein_coding",13
"8736","LBH","LBH regulator of WNT signaling pathway [Source:HGNC Symbol;Acc:HGNC:29532]","protein_coding",328
"8737","PPP1CB","protein phosphatase 1 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9282]","protein_coding",2128.375
"8738","GPSM3","G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:13945]","protein_coding",1565.5
"8739","NCKIPSD","NCK interacting protein with SH3 domain [Source:HGNC Symbol;Acc:HGNC:15486]","protein_coding",33.375
"8740","ATF6B","activating transcription factor 6 beta [Source:HGNC Symbol;Acc:HGNC:2349]","protein_coding",1510.125
"8741","SEC14L1P1","SEC14 like 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44189]","processed_pseudogene",20.875
"8742","S1PR3","sphingosine-1-phosphate receptor 3 [Source:HGNC Symbol;Acc:HGNC:3167]","protein_coding",14.75
"8743","SLC35F6","solute carrier family 35 member F6 [Source:HGNC Symbol;Acc:HGNC:26055]","protein_coding",159
"8744","CLIC1","chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]","protein_coding",5708.875
"8745","RPS29","ribosomal protein S29 [Source:HGNC Symbol;Acc:HGNC:10419]","protein_coding",94.875
"8746","RPS3AP20","RPS3A pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36141]","processed_pseudogene",36.875
"8747","ZNF134","zinc finger protein 134 [Source:HGNC Symbol;Acc:HGNC:12918]","protein_coding",38.625
"8748","","ribosomal protein L29 (RPL29) pseudogene","processed_pseudogene",29.25
"8749","ZNF845","zinc finger protein 845 [Source:HGNC Symbol;Acc:HGNC:25112]","protein_coding",56.625
"8750","CNN2P4","calponin 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39529]","processed_pseudogene",26.625
"8751","TMX2P1","thioredoxin related transmembrane protein 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49916]","processed_pseudogene",225.875
"8752","PPM1N","protein phosphatase, Mg2+/Mn2+ dependent 1N (putative) [Source:HGNC Symbol;Acc:HGNC:26845]","protein_coding",26.875
"8753","DNASE1","deoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:2956]","protein_coding",132.125
"8754","NPM1P33","nucleophosmin 1 pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:45212]","processed_pseudogene",16.75
"8755","CLDN9","claudin 9 [Source:HGNC Symbol;Acc:HGNC:2051]","protein_coding",62.5
"8756","ITGA1","integrin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6134]","protein_coding",45.125
"8757","NUDT19","nudix hydrolase 19 [Source:HGNC Symbol;Acc:HGNC:32036]","protein_coding",42
"8758","ZNF90","zinc finger protein 90 [Source:HGNC Symbol;Acc:HGNC:13165]","protein_coding",52.625
"8759","NAXD","NAD(P)HX dehydratase [Source:HGNC Symbol;Acc:HGNC:25576]","protein_coding",52.125
"8760","GANC","glucosidase alpha, neutral C [Source:HGNC Symbol;Acc:HGNC:4139]","protein_coding",149.75
"8761","TTLL3","tubulin tyrosine ligase like 3 [Source:HGNC Symbol;Acc:HGNC:24483]","protein_coding",20.25
"8762","MRPL23","mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]","protein_coding",147.625
"8763","TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]","protein_coding",22.875
"8764","ARL16","ADP ribosylation factor like GTPase 16 [Source:HGNC Symbol;Acc:HGNC:27902]","protein_coding",105.875
"8765","PAXIP1-AS2","PAXIP1 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:48958]","lncRNA",21.625
"8766","LYRM4","LYR motif containing 4 [Source:HGNC Symbol;Acc:HGNC:21365]","protein_coding",53.5
"8767","","succinate dehydrogenase complex, subunit A, flavoprotein (Fp) (SDHA) pseudogene","transcribed_unprocessed_pseudogene",16.125
"8768","PLEKHM1P1","pleckstrin homology and RUN domain containing M1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35411]","transcribed_unprocessed_pseudogene",447.25
"8769","SH3D21","SH3 domain containing 21 [Source:HGNC Symbol;Acc:HGNC:26236]","protein_coding",23.25
"8770","SMIM30","small integral membrane protein 30 [Source:HGNC Symbol;Acc:HGNC:48953]","protein_coding",44.5
"8771","C19orf38","chromosome 19 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:34073]","protein_coding",268.375
"8772","C17orf67","chromosome 17 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:27900]","protein_coding",29.75
"8773","FIS1","fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]","protein_coding",151.375
"8774","SCART1","scavenger receptor family member expressed on T cells 1 [Source:HGNC Symbol;Acc:HGNC:32411]","protein_coding",30.375
"8775","APTR","Alu-mediated CDKN1A/p21 transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:44173]","lncRNA",42.625
"8776","PDPR2P","pyruvate dehydrogenase phosphatase regulatory subunit 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:27556]","transcribed_unprocessed_pseudogene",417.875
"8777","TUBAP2","tubulin alpha pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:14531]","processed_pseudogene",34
"8778","KANSL1-AS1","KANSL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43740]","lncRNA",106.625
"8779","LRRC37A4P","leucine rich repeat containing 37 member A4, pseudogene [Source:HGNC Symbol;Acc:HGNC:25479]","transcribed_unprocessed_pseudogene",422.75
"8780","PPME1","protein phosphatase methylesterase 1 [Source:HGNC Symbol;Acc:HGNC:30178]","protein_coding",43.25
"8781","STARD10","StAR related lipid transfer domain containing 10 [Source:HGNC Symbol;Acc:HGNC:10666]","protein_coding",86.875
"8782","RPS15AP1","ribosomal protein S15a pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16598]","processed_pseudogene",89.5
"8783","COPS8P2","COP9 signalosome subunit 8 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45270]","processed_pseudogene",70.625
"8784","","ribosomal protein S10 (RPS10) pseudogene","processed_pseudogene",33.25
"8785","ZSWIM8","zinc finger SWIM-type containing 8 [Source:HGNC Symbol;Acc:HGNC:23528]","protein_coding",463.625
"8786","IFRD2","interferon related developmental regulator 2 [Source:HGNC Symbol;Acc:HGNC:5457]","protein_coding",102.75
"8787","SEPTIN7P2","septin 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32339]","transcribed_unprocessed_pseudogene",61.25
"8788","","novel ADP-ribosylation factor family domain containing pseudogene","processed_pseudogene",135.625
"8789","ZSWIM7","zinc finger SWIM-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26993]","protein_coding",47.875
"8790","CRPPA","CDP-L-ribitol pyrophosphorylase A [Source:HGNC Symbol;Acc:HGNC:37276]","protein_coding",21.125
"8791","PPIAP29","peptidylprolyl isomerase A pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:43021]","processed_pseudogene",73
"8792","PHB2","prohibitin 2 [Source:HGNC Symbol;Acc:HGNC:30306]","protein_coding",566.625
"8793","CD27-AS1","CD27 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43896]","lncRNA",13.125
"8794","UBXN2B","UBX domain protein 2B [Source:HGNC Symbol;Acc:HGNC:27035]","protein_coding",187.75
"8795","","potassium channel tetramerisation domain containing 5 (KCTD5) pseudogene","transcribed_unprocessed_pseudogene",41.25
"8796","","POM121-like protein 1 pseudogene","processed_pseudogene",76.125
"8797","PEX26","peroxisomal biogenesis factor 26 [Source:HGNC Symbol;Acc:HGNC:22965]","protein_coding",120.75
"8798","DDX3X","DEAD-box helicase 3 X-linked [Source:HGNC Symbol;Acc:HGNC:2745]","protein_coding",940.375
"8799","GPX1P2","glutathione peroxidase pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:4561]","processed_pseudogene",8.375
"8800","ZNF407","zinc finger protein 407 [Source:HGNC Symbol;Acc:HGNC:19904]","protein_coding",164.875
"8801","GUSBP9","GUSB pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:42323]","unprocessed_pseudogene",1073.5
"8802","TMEM242","transmembrane protein 242 [Source:HGNC Symbol;Acc:HGNC:17206]","protein_coding",26.625
"8803","TMEM167B","transmembrane protein 167B [Source:HGNC Symbol;Acc:HGNC:30187]","protein_coding",495.875
"8804","TNFRSF25","TNF receptor superfamily member 25 [Source:HGNC Symbol;Acc:HGNC:11910]","protein_coding",392.375
"8805","SLC35E2A","solute carrier family 35 member E2A [Source:HGNC Symbol;Acc:HGNC:20863]","transcribed_unprocessed_pseudogene",20
"8806","TSTD1","thiosulfate sulfurtransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:35410]","protein_coding",86.75
"8807","CYB5RL","cytochrome b5 reductase like [Source:HGNC Symbol;Acc:HGNC:32220]","protein_coding",17
"8808","CROCCP2","CROCC pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28170]","transcribed_unprocessed_pseudogene",69.5
"8809","","heterogeneous nuclear ribonucleoprotein A/B (HNRNPAB) pseudogene","transcribed_unprocessed_pseudogene",30.875
"8810","CCDC7","coiled-coil domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26533]","protein_coding",172.75
"8811","","ribosomal protein L35A (RPL35A) pseudogene","unprocessed_pseudogene",25.5
"8812","FNIP1","folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]","protein_coding",926.875
"8813","NPM1P37","nucleophosmin 1 pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:45216]","processed_pseudogene",17.625
"8814","","ribosomal protein L21 (RPL21) pseudogene","processed_pseudogene",17.5
"8815","NBPF1","NBPF member 1 [Source:HGNC Symbol;Acc:HGNC:26088]","protein_coding",68
"8816","FAM228B","family with sequence similarity 228 member B [Source:HGNC Symbol;Acc:HGNC:24736]","protein_coding",11.25
"8817","VAMP2","vesicle associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:12643]","protein_coding",14.125
"8818","","RP42 homolog (RP42) pseudogene","processed_pseudogene",17.625
"8819","SNORA79","small nucleolar RNA, H/ACA box 79 [Source:HGNC Symbol;Acc:HGNC:32665]","snoRNA",17
"8820","SNORA77","small nucleolar RNA, H/ACA box 77 [Source:HGNC Symbol;Acc:HGNC:32663]","snoRNA",61.125
"8821","C6orf226","chromosome 6 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34431]","protein_coding",12.75
"8822","FANCG","FA complementation group G [Source:HGNC Symbol;Acc:HGNC:3588]","protein_coding",89.5
"8823","AP4M1","adaptor related protein complex 4 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:574]","protein_coding",23.625
"8824","TAS2R41","taste 2 receptor member 41 [Source:HGNC Symbol;Acc:HGNC:18883]","protein_coding",59.5
"8825","PLXNA4","plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]","protein_coding",15.125
"8826","CEBPD","CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]","protein_coding",221
"8827","FAM200A","family with sequence similarity 200 member A [Source:HGNC Symbol;Acc:HGNC:25401]","protein_coding",22.375
"8828","PPP2R2A","protein phosphatase 2 regulatory subunit Balpha [Source:HGNC Symbol;Acc:HGNC:9304]","protein_coding",280.625
"8829","ZNF880","zinc finger protein 880 [Source:HGNC Symbol;Acc:HGNC:37249]","protein_coding",23.375
"8830","TIGD1","tigger transposable element derived 1 [Source:HGNC Symbol;Acc:HGNC:14523]","protein_coding",52.5
"8831","KIR2DS4","killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6336]","polymorphic_pseudogene",31.125
"8832","TMEM14EP","transmembrane protein 14E, pseudogene [Source:HGNC Symbol;Acc:HGNC:34386]","transcribed_processed_pseudogene",713.375
"8833","APOL6","apolipoprotein L6 [Source:HGNC Symbol;Acc:HGNC:14870]","protein_coding",164.25
"8834","FADS3","fatty acid desaturase 3 [Source:HGNC Symbol;Acc:HGNC:3576]","protein_coding",23.875
"8835","CCNL2","cyclin L2 [Source:HGNC Symbol;Acc:HGNC:20570]","protein_coding",333.625
"8836","UBA52","ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]","protein_coding",10880.875
"8837","EXOC3-AS1","EXOC3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:25175]","lncRNA",15.75
"8838","FAM185A","family with sequence similarity 185 member A [Source:HGNC Symbol;Acc:HGNC:22412]","protein_coding",18.625
"8839","RPS10P7","ribosomal protein S10 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:36423]","transcribed_processed_pseudogene",41.375
"8840","USP17L2","ubiquitin specific peptidase 17 like family member 2 [Source:HGNC Symbol;Acc:HGNC:34434]","protein_coding",31.125
"8841","VPS52","VPS52 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:10518]","protein_coding",335.75
"8842","","WAS protein homolog associated with actin, golgi membranes and microtubules (WHAMM) pseudogene","transcribed_processed_pseudogene",519.75
"8843","CDRT15","CMT1A duplicated region transcript 15 [Source:HGNC Symbol;Acc:HGNC:14395]","protein_coding",53.625
"8844","RABGAP1L-IT1","RABGAP1L intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41471]","lncRNA",42
"8845","LINC00630","long intergenic non-protein coding RNA 630 [Source:HGNC Symbol;Acc:HGNC:44263]","lncRNA",15.625
"8846","HBD","hemoglobin subunit delta [Source:HGNC Symbol;Acc:HGNC:4829]","protein_coding",1154.375
"8847","NSUN5P1","NSUN5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19146]","transcribed_unprocessed_pseudogene",226.625
"8848","CCDC18-AS1","CCDC18 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52262]","lncRNA",57.5
"8849","LINC00205","long intergenic non-protein coding RNA 205 [Source:HGNC Symbol;Acc:HGNC:16420]","lncRNA",16.125
"8850","IL10RB-DT","IL10RB divergent transcript [Source:HGNC Symbol;Acc:HGNC:44303]","lncRNA",130.75
"8851","HLA-DPB1","major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]","protein_coding",22.875
"8852","ASS1P2","argininosuccinate synthetase 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:765]","processed_pseudogene",16.625
"8853","AFG3L1P","AFG3 like matrix AAA peptidase subunit 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:314]","transcribed_unitary_pseudogene",21.125
"8854","CPTP","ceramide-1-phosphate transfer protein [Source:HGNC Symbol;Acc:HGNC:28116]","protein_coding",76.875
"8855","SNHG14","small nucleolar RNA host gene 14 [Source:HGNC Symbol;Acc:HGNC:37462]","lncRNA",98.625
"8856","SDHDP6","succinate dehydrogenase complex subunit D pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:10689]","processed_pseudogene",19.25
"8857","OR2L1P","olfactory receptor family 2 subfamily L member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8265]","transcribed_unprocessed_pseudogene",16.5
"8858","RPL7P57","ribosomal protein L7 pseudogene 57 [Source:HGNC Symbol;Acc:HGNC:35901]","processed_pseudogene",15.375
"8859","SMIM13","small integral membrane protein 13 [Source:HGNC Symbol;Acc:HGNC:27356]","protein_coding",25.625
"8860","SVIL-AS1","SVIL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51219]","transcribed_unprocessed_pseudogene",53.625
"8861","RPL29P11","ribosomal protein L29 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:36905]","processed_pseudogene",42.75
"8862","YBX1P1","Y-box binding protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8015]","processed_pseudogene",192.625
"8863","MRPL20-AS1","MRPL20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27125]","lncRNA",49
"8864","NDUFAF8","NADH:ubiquinone oxidoreductase complex assembly factor 8 [Source:HGNC Symbol;Acc:HGNC:33551]","protein_coding",16
"8865","RPL29P12","ribosomal protein L29 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:36608]","processed_pseudogene",27.75
"8866","KCTD9P1","potassium channel tetramerization domain containing 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21428]","transcribed_processed_pseudogene",50.875
"8867","PLEKHM1","pleckstrin homology and RUN domain containing M1 [Source:HGNC Symbol;Acc:HGNC:29017]","protein_coding",367.625
"8868","HSPA7","heat shock protein family A (Hsp70) member 7 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5240]","unprocessed_pseudogene",388.125
"8869","RPS27AP12","RPS27A pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:35732]","processed_pseudogene",35.75
"8870","RPS15AP10","ribosomal protein S15a pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:37001]","processed_pseudogene",37.125
"8871","SELENOKP3","selenoprotein K pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:53726]","transcribed_processed_pseudogene",14.25
"8872","HNRNPA3P15","heterogeneous nuclear ribonucleoprotein A3 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:48761]","processed_pseudogene",149.375
"8873","SBDSP1","SBDS pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21646]","transcribed_unprocessed_pseudogene",112.875
"8874","MCRIP1","MAPK regulated corepressor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28007]","protein_coding",140.125
"8875","TREML5P","triggering receptor expressed on myeloid cells like 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:30808]","unprocessed_pseudogene",56.375
"8876","SLC26A6","solute carrier family 26 member 6 [Source:HGNC Symbol;Acc:HGNC:14472]","protein_coding",51.875
"8877","MIAT","myocardial infarction associated transcript [Source:HGNC Symbol;Acc:HGNC:33425]","lncRNA",60.875
"8878","ERCC6","ERCC excision repair 6, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:3438]","protein_coding",54.75
"8879","","family with sequence similarity 91, member A1 (FAM91A1) pseudogene","processed_pseudogene",61.625
"8880","LINC00115","long intergenic non-protein coding RNA 115 [Source:HGNC Symbol;Acc:HGNC:26211]","lncRNA",28.625
"8881","NOL7","nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]","protein_coding",97.625
"8882","CKS1BP2","CDC28 protein kinase regulatory subunit 1B pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:24232]","processed_pseudogene",23.625
"8883","GTF2H2B","general transcription factor IIH subunit 2B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:31393]","transcribed_unprocessed_pseudogene",78.375
"8884","TMEM191A","transmembrane protein 191A (pseudogene) [Source:HGNC Symbol;Acc:HGNC:25317]","transcribed_unprocessed_pseudogene",43.125
"8885","NUP50-DT","NUP50 divergent transcript [Source:HGNC Symbol;Acc:HGNC:50502]","lncRNA",181
"8886","TMEM185B","transmembrane protein 185B [Source:HGNC Symbol;Acc:HGNC:18896]","protein_coding",74.125
"8887","FTLP3","ferritin light chain pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:4000]","processed_pseudogene",72.875
"8888","IGBP1P1","immunoglobulin (CD79A) binding protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19709]","processed_pseudogene",30.5
"8889","CUTALP","cutA divalent cation tolerance like, pseudogene [Source:HGNC Symbol;Acc:HGNC:27367]","transcribed_unitary_pseudogene",280.5
"8890","TAS2R46","taste 2 receptor member 46 [Source:HGNC Symbol;Acc:HGNC:18877]","protein_coding",28.5
"8891","SRRM5","serine/arginine repetitive matrix 5 [Source:HGNC Symbol;Acc:HGNC:37248]","protein_coding",22.375
"8892","FAM30A","family with sequence similarity 30 member A [Source:HGNC Symbol;Acc:HGNC:19955]","lncRNA",41.25
"8893","PGAM4","phosphoglycerate mutase family member 4 [Source:HGNC Symbol;Acc:HGNC:21731]","protein_coding",13
"8894","SUGT1P1","SUGT1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19384]","unprocessed_pseudogene",11.5
"8895","LTA","lymphotoxin alpha [Source:HGNC Symbol;Acc:HGNC:6709]","protein_coding",23.125
"8896","ITGB2-AS1","ITGB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44304]","lncRNA",41.375
"8897","WDR46","WD repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:13923]","protein_coding",34.25
"8898","","ribosomal protein S28 (RPS28) pseudogene","processed_pseudogene",11.875
"8899","TRGC2","T cell receptor gamma constant 2 [Source:HGNC Symbol;Acc:HGNC:12276]","TR_C_gene",113
"8900","KLLN","killin, p53 regulated DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:37212]","protein_coding",20.75
"8901","PARG","poly(ADP-ribose) glycohydrolase [Source:HGNC Symbol;Acc:HGNC:8605]","protein_coding",43.75
"8902","SCAMP4","secretory carrier membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:30385]","protein_coding",172.875
"8903","LTB","lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]","protein_coding",952.625
"8904","ZNF731P","zinc finger protein 731, pseudogene [Source:HGNC Symbol;Acc:HGNC:32471]","transcribed_unprocessed_pseudogene",425.125
"8905","HNRNPA3P2","heterogeneous nuclear ribonucleoprotein A3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16605]","unprocessed_pseudogene",48.875
"8906","","ribosomal protein L36a (RPL36A) pseudogene","processed_pseudogene",22.625
"8907","SEC63P1","SEC63 homolog, protein translocation regulator pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:41953]","processed_pseudogene",34.5
"8908","GAPDHP1","glyceraldehyde-3-phosphate dehydrogenase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4159]","processed_pseudogene",24.875
"8909","FAM174C","family with sequence similarity 174 member C [Source:HGNC Symbol;Acc:HGNC:26073]","protein_coding",160.125
"8910","CYP4F29P","cytochrome P450 family 4 subfamily F member 29, pseudogene [Source:HGNC Symbol;Acc:HGNC:2647]","transcribed_unprocessed_pseudogene",41.375
"8911","CCT6P1","chaperonin containing TCP1 subunit 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33094]","transcribed_unprocessed_pseudogene",31.5
"8912","OST4","oligosaccharyltransferase complex subunit 4, non-catalytic [Source:HGNC Symbol;Acc:HGNC:32483]","protein_coding",277.75
"8913","TMSB10P1","thymosin beta 10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:41949]","processed_pseudogene",36.625
"8914","FNDC10","fibronectin type III domain containing 10 [Source:HGNC Symbol;Acc:HGNC:42951]","protein_coding",22.25
"8915","RPL7P52","ribosomal protein L7 pseudogene 52 [Source:HGNC Symbol;Acc:HGNC:35676]","processed_pseudogene",17.75
"8916","RPL23AP58","ribosomal protein L23a pseudogene 58 [Source:HGNC Symbol;Acc:HGNC:36138]","processed_pseudogene",168.875
"8917","NANOGP2","Nanog homeobox pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23100]","processed_pseudogene",12.5
"8918","LINC00954","long intergenic non-protein coding RNA 954 [Source:HGNC Symbol;Acc:HGNC:48668]","lncRNA",39.875
"8919","LINC01128","long intergenic non-protein coding RNA 1128 [Source:HGNC Symbol;Acc:HGNC:49377]","lncRNA",70
"8920","ATP5MFP2","ATP synthase membrane subunit f pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:21540]","processed_pseudogene",36.75
"8921","EXOSC3P1","exosome component 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33989]","processed_pseudogene",13.375
"8922","CALM2P2","calmodulin 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:1447]","processed_pseudogene",82
"8923","EPHA1-AS1","EPHA1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27799]","lncRNA",20.25
"8924","","RAB guanine nucleotide exchange factor (GEF) 1 (RABGEF1) pseudogene","transcribed_unprocessed_pseudogene",45.25
"8925","ORM1","orosomucoid 1 [Source:HGNC Symbol;Acc:HGNC:8498]","protein_coding",29
"8926","HLA-DRB6","major histocompatibility complex, class II, DR beta 6 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4954]","transcribed_unprocessed_pseudogene",25.125
"8927","PATL2","PAT1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:33630]","protein_coding",221.5
"8928","NAMPTP1","nicotinamide phosphoribosyltransferase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17633]","processed_pseudogene",72.125
"8929","CXCR2P1","C-X-C motif chemokine receptor 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:6028]","transcribed_unprocessed_pseudogene",739.625
"8930","ZNF688","zinc finger protein 688 [Source:HGNC Symbol;Acc:HGNC:30489]","protein_coding",90.625
"8931","HMGB3P9","high mobility group box 3 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:39301]","processed_pseudogene",27.125
"8932","ACBD6","acyl-CoA binding domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23339]","protein_coding",102.25
"8933","","ribosomal protein L29 (RPL29) pseudogene","processed_pseudogene",221
"8934","PA2G4P4","proliferation-associated 2G4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:32217]","processed_pseudogene",35
"8935","FTX","FTX transcript, XIST regulator [Source:HGNC Symbol;Acc:HGNC:37190]","lncRNA",16.875
"8936","FBXW4P1","F-box and WD repeat domain containing 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13609]","processed_pseudogene",49.625
"8937","LINC01001","long intergenic non-protein coding RNA 1001 [Source:HGNC Symbol;Acc:HGNC:38540]","lncRNA",277
"8938","AGAP10P","ArfGAP with GTPase domain, ankyrin repeat and PH domain 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:23659]","unprocessed_pseudogene",73.875
"8939","HSBP1","heat shock factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5203]","protein_coding",128.625
"8940","LINC00852","long intergenic non-protein coding RNA 852 [Source:HGNC Symbol;Acc:HGNC:29904]","lncRNA",202.875
"8941","","ribosomal protein L15 (RPL15) pseudogene","processed_pseudogene",32.625
"8942","HLA-DPA1","major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]","protein_coding",5226.375
"8943","","ribosomal protein L36a (RPL36A) pseudogene","processed_pseudogene",23.125
"8944","RPS18","ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]","protein_coding",826.75
